source_id,display_name,first_name,surname1,surname2,birth_date,country_id,country_name,broad_position,team_id,team_name,origin,source,overall,attribute_source,profile_review_required,historical_position_1993_94,historical_club_1994,historical_birth_place_text,individual_profile_source,individual_profile_source_url,duplicate_check,matched_existing_id,asset_filename,bdfutbol_id,bdfutbol_url,bdfutbol_search_name,photo_status,creation_batch,identity_source,identity_source_url,verified_national_pool_year,profile_review_batch,profile_confidence,world_cup_1994_team_code,world_cup_1994_shirt_number,photo_filename,historical_nationality_text,country_id_status,source_profile_position,photo_width,photo_height,photo_format,photo_mode,photo_source,photo_source_url,profile_source_note,name_transliterations,historical_birth_year_only,historical_birth_state,birth_territory_country_id,citizenship_1993_resolution,represented_selection_country_ids,attribute_comparable_source_ids,attribute_comparable_repair_reason
9500510,Joe Thunder Armstrong Nagbe,Joe,Thunder Armstrong Nagbe,,1968-09-02,169,Liberia,DEL,9400169,Otros-Liberia,,,67,fixed_source_comparable_national_pool_v113,True,,OGC Nice,,,,created_after_global_existing_player_comparison,,,,,Joe Thunder Armstrong Nagbe,pending,national_pool_tournament_squads_v113,Wikipedia · 1996 African Cup of Nations squads,,,,,,,9500510.jpg,,,,,,,,,,,,,,,,,,
9500511,Mass Sarr Jr,Mass,Sarr Jr,,1973-02-06,169,Liberia,DEL,9400169,Otros-Liberia,,,67,fixed_source_comparable_national_pool_v113,True,,Hajduk Split,,,,created_after_global_existing_player_comparison,,,,,Mass Sarr Jr,pending,national_pool_tournament_squads_v113,Wikipedia · 1996 African Cup of Nations squads,,,,,,,9500511.jpg,,,,,,,,,,,,,,,,,,
9500512,Jonathan Sogbie,Jonathan,Sogbie,,1967-01-01,169,Liberia,DEL,9400169,Otros-Liberia,,,65,fixed_source_comparable_national_pool_v113,True,,Servette FC,,,,created_after_global_existing_player_comparison,,,,,Jonathan Sogbie,pending,national_pool_tournament_squads_v113,Wikipedia · 1996 African Cup of Nations squads,,,,,,,9500512.jpg,,,,,,,,,,,,,,,,,,
9500513,Crenstil Nanbanyin,Crenstil,Nanbanyin,,1971-04-09,42,Ghana,POR,9400042,Otros-Ghana,,,67,fixed_source_comparable_national_pool_v113,True,,Ashanti Gold SC,,,,created_after_global_existing_player_comparison,,,,,Crenstil Nanbanyin,pending,national_pool_tournament_squads_v113,Wikipedia · 1996 African Cup of Nations squads,,,,,,,9500513.jpg,,,,,,,,,,,,,,,,,,
9500514,Joe Addo,Joe,Addo,,1971-09-21,42,Ghana,DEF,9400042,Otros-Ghana,,,67,fixed_source_comparable_national_pool_v113,True,,FSV Frankfurt,,,,created_after_global_existing_player_comparison,,,,,Joe Addo,pending,national_pool_tournament_squads_v113,Wikipedia · 1996 African Cup of Nations squads,,,,,,,9500514.jpg,,,,,,,,,,,,,,,,,,
9500515,Stephen Baidoo,Stephen,Baidoo,,1976-02-25,42,Ghana,DEF,9400042,Otros-Ghana,,,59,fixed_source_comparable_national_pool_v113,True,,Ashanti Gold SC,,,,created_after_global_existing_player_comparison,,,,,Stephen Baidoo,pending,national_pool_tournament_squads_v113,Wikipedia · 1996 African Cup of Nations squads,,,,,,,9500515.jpg,,,,,,,,,,,,,,,,,,
9500516,Daniel Addo,Daniel,Addo,,1976-11-06,42,Ghana,MED,9400042,Otros-Ghana,,,59,fixed_source_comparable_national_pool_v113,True,,Bayer Leverkusen,,,,created_after_global_existing_player_comparison,,,,,Daniel Addo,pending,national_pool_tournament_squads_v113,Wikipedia · 1996 African Cup of Nations squads,,,,,,,9500516.jpg,,,,,,,,,,,,,,,,,,
9500517,Mallam Yahaya,Mallam,Yahaya,,1974-12-31,42,Ghana,MED,9400042,Otros-Ghana,,,61,fixed_source_comparable_national_pool_v113,True,,Borussia Dortmund,,,,created_after_global_existing_player_comparison,,,,,Mallam Yahaya,pending,national_pool_tournament_squads_v113,Wikipedia · 1996 African Cup of Nations squads,,,,,,,9500517.jpg,,,,,,,,,,,,,,,,,,
9500518,Felix Aboagye,Felix,Aboagye,,1975-12-05,42,Ghana,DEL,9400042,Otros-Ghana,,,60,fixed_source_comparable_national_pool_v113,True,,Al Ahly SC,,,,created_after_global_existing_player_comparison,,,,,Felix Aboagye,pending,national_pool_tournament_squads_v113,Wikipedia · 1996 African Cup of Nations squads,,,,,,,9500518.jpg,,,,,,,,,,,,,,,,,,
9500519,Ibrahim Tanko,Ibrahim,Tanko,,1977-07-25,42,Ghana,DEL,9400042,Otros-Ghana,,,58,fixed_source_comparable_national_pool_v113,True,,Borussia Dortmund,,,,created_after_global_existing_player_comparison,,,,,Ibrahim Tanko,pending,national_pool_tournament_squads_v113,Wikipedia · 1996 African Cup of Nations squads,,,,,,,9500519.jpg,,,,,,,,,,,,,,,,,,
9500520,Seydou Diarra,Seydou,Diarra,,1968-04-16,29,Costa de Marfil,POR,9400029,Otros-Costa de Marfil,,,65,fixed_source_comparable_national_pool_v113,True,,ASEC Abidjan,,,,created_after_global_existing_player_comparison,,,,,Seydou Diarra,pending,national_pool_tournament_squads_v113,Wikipedia · 1996 African Cup of Nations squads,,,,,,,9500520.jpg,,,,,,,,,,,,,,,,,,
9500521,Ghislain Akassou,Ghislain,Akassou,,1975-02-15,29,Costa de Marfil,DEF,9400029,Otros-Costa de Marfil,,,60,fixed_source_comparable_national_pool_v113,True,,ASEC Abidjan,,,,created_after_global_existing_player_comparison,,,,,Ghislain Akassou,pending,national_pool_tournament_squads_v113,Wikipedia · 1996 African Cup of Nations squads,,,,,,,9500521.jpg,,,,,,,,,,,,,,,,,,
9500522,Cyril Domoraud,Cyril,Domoraud,,1971-07-22,29,Costa de Marfil,DEF,9400029,Otros-Costa de Marfil,,,67,fixed_source_comparable_national_pool_v113,True,,Red Star 93,,,,created_after_global_existing_player_comparison,,,,,Cyril Domoraud,pending,national_pool_tournament_squads_v113,Wikipedia · 1996 African Cup of Nations squads,,,,,,,9500522.jpg,,,,,,,,,,,,,,,,,,
9500523,Kpassagnon Gneto,Kpassagnon,Gneto,,1971-02-25,29,Costa de Marfil,DEF,9400029,Otros-Costa de Marfil,,,67,fixed_source_comparable_national_pool_v113,True,,Africa Sports,,,,created_after_global_existing_player_comparison,,,,,Kpassagnon Gneto,pending,national_pool_tournament_squads_v113,Wikipedia · 1996 African Cup of Nations squads,,,,,,,9500523.jpg,,,,,,,,,,,,,,,,,,
9500524,Brahima Kamara,Brahima,Kamara,,1966-03-17,29,Costa de Marfil,DEF,9400029,Otros-Costa de Marfil,,,67,fixed_source_comparable_national_pool_v113,True,,Stade Abidjan,,,,created_after_global_existing_player_comparison,,,,,Brahima Kamara,pending,national_pool_tournament_squads_v113,Wikipedia · 1996 African Cup of Nations squads,,,,,,,9500524.jpg,,,,,,,,,,,,,,,,,,
9500525,Jean-Marie Kouassi,Jean-Marie,Kouassi,,1975-03-03,29,Costa de Marfil,DEF,9400029,Otros-Costa de Marfil,,,60,fixed_source_comparable_national_pool_v113,True,,ASEC Abidjan,,,,created_after_global_existing_player_comparison,,,,,Jean-Marie Kouassi,pending,national_pool_tournament_squads_v113,Wikipedia · 1996 African Cup of Nations squads,,,,,,,9500525.jpg,,,,,,,,,,,,,,,,,,
9500528,Serge Dié,Serge,Dié,,1977-10-04,29,Costa de Marfil,MED,9400029,Otros-Costa de Marfil,,,58,fixed_source_comparable_national_pool_v113,True,,Africa Sports,,,,created_after_global_existing_player_comparison,,,,,Serge Dié,pending,national_pool_tournament_squads_v113,Wikipedia · 1996 African Cup of Nations squads,,,,,,,9500528.jpg,,,,,,,,,,,,,,,,,,
9500531,Ibrahima Bakayoko,Ibrahima,Bakayoko,,1976-12-31,29,Costa de Marfil,DEL,9400029,Otros-Costa de Marfil,,,59,fixed_source_comparable_national_pool_v113,True,,Montpellier HSC,,,,created_after_global_existing_player_comparison,,,,,Ibrahima Bakayoko,pending,national_pool_tournament_squads_v113,Wikipedia · 1996 African Cup of Nations squads,,,,,,,9500531.jpg,,,,,,,,,,,,,,,,,,
9500532,Hassen Bejaoui,Hassen,Bejaoui,,1975-02-14,83,Túnez,POR,9400083,Otros-Túnez,,,60,fixed_source_comparable_national_pool_v113,True,,CA Bizerte,,,,created_after_global_existing_player_comparison,,,,,Hassen Bejaoui,pending,national_pool_tournament_squads_v113,Wikipedia · 1996 African Cup of Nations squads,,,,,,,9500532.jpg,,,,,,,,,,,,,,,,,,
9500533,Boubaker Zitouni,Boubaker,Zitouni,,1965-11-16,83,Túnez,POR,9400083,Otros-Túnez,,,65,fixed_source_comparable_national_pool_v113,True,,Club Africain,,,,created_after_global_existing_player_comparison,,,,,Boubaker Zitouni,pending,national_pool_tournament_squads_v113,Wikipedia · 1996 African Cup of Nations squads,,,,,,,9500533.jpg,,,,,,,,,,,,,,,,,,
9500534,Khaled Badra,Khaled,Badra,,1973-04-08,83,Túnez,DEF,9400083,Otros-Túnez,,,65,fixed_source_comparable_national_pool_v113,True,,Espérance Sportive de Tunis,,,,created_after_global_existing_player_comparison,,,,,Khaled Badra,pending,national_pool_tournament_squads_v113,Wikipedia · 1996 African Cup of Nations squads,,,,,,,9500534.jpg,,,,,,,,,,,,,,,,,,
9500535,Hédi Ben Rekhissa,Hédi,Ben Rekhissa,,1972-06-28,83,Túnez,DEF,9400083,Otros-Túnez,,,67,fixed_source_comparable_national_pool_v113,True,,Espérance Sportive de Tunis,,,,created_after_global_existing_player_comparison,,,,,Hédi Ben Rekhissa,pending,national_pool_tournament_squads_v113,Wikipedia · 1996 African Cup of Nations squads,,,,,,,9500535.jpg,,,,,,,,,,,,,,,,,,
9500536,Lassad Hanini,Lassad,Hanini,,1971-05-02,83,Túnez,DEF,9400083,Otros-Túnez,,,65,fixed_source_comparable_national_pool_v113,True,,Club Africain,,,,created_after_global_existing_player_comparison,,,,,Lassad Hanini,pending,national_pool_tournament_squads_v113,Wikipedia · 1996 African Cup of Nations squads,,,,,,,9500536.jpg,,,,,,,,,,,,,,,,,,
9500537,Sabri Jaballah,Sabri,Jaballah,,1973-06-28,83,Túnez,DEF,9400083,Otros-Túnez,,,65,fixed_source_comparable_national_pool_v113,True,,AS Marsa,,,,created_after_global_existing_player_comparison,,,,,Sabri Jaballah,pending,national_pool_tournament_squads_v113,Wikipedia · 1996 African Cup of Nations squads,,,,,,,9500537.jpg,,,,,,,,,,,,,,,,,,
9500538,Bechir Sahbani,Bechir,Sahbani,,1972-10-22,83,Túnez,DEF,9400083,Otros-Túnez,,,65,fixed_source_comparable_national_pool_v113,True,,CA Bizerte,,,,created_after_global_existing_player_comparison,,,,,Bechir Sahbani,pending,national_pool_tournament_squads_v113,Wikipedia · 1996 African Cup of Nations squads,,,,,,,9500538.jpg,,,,,,,,,,,,,,,,,,
9500539,Ahmed Trabelsi,Ahmed,Trabelsi,,1973-07-27,83,Túnez,DEF,9400083,Otros-Túnez,,,65,fixed_source_comparable_national_pool_v113,True,,Club Africain,,,,created_after_global_existing_player_comparison,,,,,Ahmed Trabelsi,pending,national_pool_tournament_squads_v113,Wikipedia · 1996 African Cup of Nations squads,,,,,,,9500539.jpg,,,,,,,,,,,,,,,,,,
9500540,Zoubeir Baya,Zoubeir,Baya,,1971-05-15,83,Túnez,MED,9400083,Otros-Túnez,,,67,fixed_source_comparable_national_pool_v113,True,,Étoile Sahel,,,,created_after_global_existing_player_comparison,,,,,Zoubeir Baya,pending,national_pool_tournament_squads_v113,Wikipedia · 1996 African Cup of Nations squads,,,,,,,9500540.jpg,,,,,,,,,,,,,,,,,,
9500541,Riadh Bouazizi,Riadh,Bouazizi,,1973-04-08,83,Túnez,MED,9400083,Otros-Túnez,,,65,fixed_source_comparable_national_pool_v113,True,,Étoile Sahel,,,,created_after_global_existing_player_comparison,,,,,Riadh Bouazizi,pending,national_pool_tournament_squads_v113,Wikipedia · 1996 African Cup of Nations squads,,,,,,,9500541.jpg,,,,,,,,,,,,,,,,,,
9500542,Ferid Chouchane,Ferid,Chouchane,,1973-04-19,83,Túnez,MED,9400083,Otros-Túnez,,,67,fixed_source_comparable_national_pool_v113,True,,Étoile Sahel,,,,created_after_global_existing_player_comparison,,,,,Ferid Chouchane,pending,national_pool_tournament_squads_v113,Wikipedia · 1996 African Cup of Nations squads,,,,,,,9500542.jpg,,,,,,,,,,,,,,,,,,
9500543,Sofiane Fekhi,Sofiane,Fekhi,,1968-08-09,83,Túnez,MED,9400083,Otros-Túnez,,,65,fixed_source_comparable_national_pool_v113,True,,CS Sfaxien,,,,created_after_global_existing_player_comparison,,,,,Sofiane Fekhi,pending,national_pool_tournament_squads_v113,Wikipedia · 1996 African Cup of Nations squads,,,,,,,9500543.jpg,,,,,,,,,,,,,,,,,,
9500544,Kais Ghodhbane,Kais,Ghodhbane,,1976-01-07,83,Túnez,MED,9400083,Otros-Túnez,,,59,fixed_source_comparable_national_pool_v113,True,,Étoile Sahel,,,,created_after_global_existing_player_comparison,,,,,Kais Ghodhbane,pending,national_pool_tournament_squads_v113,Wikipedia · 1996 African Cup of Nations squads,,,,,,,9500544.jpg,,,,,,,,,,,,,,,,,,
9500545,Sami Trabelsi,Sami,Trabelsi,,1968-02-04,83,Túnez,MED,9400083,Otros-Túnez,,,67,fixed_source_comparable_national_pool_v113,True,,CS Sfaxien,,,,created_after_global_existing_player_comparison,,,,,Sami Trabelsi,pending,national_pool_tournament_squads_v113,Wikipedia · 1996 African Cup of Nations squads,,,,,,,9500545.jpg,,,,,,,,,,,,,,,,,,
9500546,Belhassen Aloui,Belhassen,Aloui,,1973-03-17,83,Túnez,DEL,9400083,Otros-Túnez,,,65,fixed_source_comparable_national_pool_v113,True,,CS Hammam-Lif,,,,created_after_global_existing_player_comparison,,,,,Belhassen Aloui,pending,national_pool_tournament_squads_v113,Wikipedia · 1996 African Cup of Nations squads,,,,,,,9500546.jpg,,,,,,,,,,,,,,,,,,
9500547,Abdelkader Ben Hassen,Abdelkader,Ben Hassen,,1969-09-24,83,Túnez,DEL,9400083,Otros-Túnez,,,67,fixed_source_comparable_national_pool_v113,True,,Espérance Sportive de Tunis,,,,created_after_global_existing_player_comparison,,,,,Abdelkader Ben Hassen,pending,national_pool_tournament_squads_v113,Wikipedia · 1996 African Cup of Nations squads,,,,,,,9500547.jpg,,,,,,,,,,,,,,,,,,
9500548,Mehdi Ben Slimane,Mehdi,Ben Slimane,,1974-01-01,83,Túnez,DEL,9400083,Otros-Túnez,,,65,fixed_source_comparable_national_pool_v113,True,,AS Marsa,,,,created_after_global_existing_player_comparison,,,,,Mehdi Ben Slimane,pending,national_pool_tournament_squads_v113,Wikipedia · 1996 African Cup of Nations squads,,,,,,,9500548.jpg,,,,,,,,,,,,,,,,,,
9500549,Imed Ben Younes,Imed,Ben Younes,,1974-06-16,83,Túnez,DEL,9400083,Otros-Túnez,,,61,fixed_source_comparable_national_pool_v113,True,,Étoile Sahel,,,,created_after_global_existing_player_comparison,,,,,Imed Ben Younes,pending,national_pool_tournament_squads_v113,Wikipedia · 1996 African Cup of Nations squads,,,,,,,9500549.jpg,,,,,,,,,,,,,,,,,,
9500550,Luis Germano Borlotes Dias,Luis,Germano Borlotes Dias,,1973-04-14,87,Mozambique,POR,9400087,Otros-Mozambique,,,65,fixed_source_comparable_national_pool_v113,True,,Grupo Desportivo de Maputo,,,,created_after_global_existing_player_comparison,,,,,Luis Germano Borlotes Dias,pending,national_pool_tournament_squads_v113,Wikipedia · 1996 African Cup of Nations squads,,,,,,,9500550.jpg,,,,,,,,,,,,,,,,,,
9500551,Manuel Valoi,Manuel,Valoi,,1968-08-06,87,Mozambique,POR,9400087,Otros-Mozambique,,,67,fixed_source_comparable_national_pool_v113,True,,Maxaquene,,,,created_after_global_existing_player_comparison,,,,,Manuel Valoi,pending,national_pool_tournament_squads_v113,Wikipedia · 1996 African Cup of Nations squads,,,,,,,9500551.jpg,,,,,,,,,,,,,,,,,,
9500552,Rui Evora Alves Alves,Rui,Evora Alves Alves,,1970-08-11,87,Mozambique,POR,9400087,Otros-Mozambique,,,65,fixed_source_comparable_national_pool_v113,True,,Clube de Desportos da Costa do Sol,,,,created_after_global_existing_player_comparison,,,,,Rui Evora Alves Alves,pending,national_pool_tournament_squads_v113,Wikipedia · 1996 African Cup of Nations squads,,,,,,,9500552.jpg,,,,,,,,,,,,,,,,,,
9500553,João Chissano,João,Chissano,,1970-07-26,87,Mozambique,DEF,9400087,Otros-Mozambique,,,65,fixed_source_comparable_national_pool_v113,True,,Clube de Desportos da Costa do Sol,,,,created_after_global_existing_player_comparison,,,,,João Chissano,pending,national_pool_tournament_squads_v113,Wikipedia · 1996 African Cup of Nations squads,,,,,,,9500553.jpg,,,,,,,,,,,,,,,,,,
9500554,Luis Parruque,Luis,Parruque,,1969-07-28,87,Mozambique,DEF,9400087,Otros-Mozambique,,,65,fixed_source_comparable_national_pool_v113,True,,Grupo Desportivo de Maputo,,,,created_after_global_existing_player_comparison,,,,,Luis Parruque,pending,national_pool_tournament_squads_v113,Wikipedia · 1996 African Cup of Nations squads,,,,,,,9500554.jpg,,,,,,,,,,,,,,,,,,
9500555,Sérgio Faife,Sérgio,Faife,,1970-04-26,87,Mozambique,DEF,9400087,Otros-Mozambique,,,67,fixed_source_comparable_national_pool_v113,True,,Clube de Desportos da Costa do Sol,,,,created_after_global_existing_player_comparison,,,,,Sérgio Faife,pending,national_pool_tournament_squads_v113,Wikipedia · 1996 African Cup of Nations squads,,,,,,,9500555.jpg,,,,,,,,,,,,,,,,,,
9500556,Tomás Inguana,Tomás,Inguana,,1973-01-13,87,Mozambique,DEF,9400087,Otros-Mozambique,,,67,fixed_source_comparable_national_pool_v113,True,,Grupo Desportivo de Maputo,,,,created_after_global_existing_player_comparison,,,,,Tomás Inguana,pending,national_pool_tournament_squads_v113,Wikipedia · 1996 African Cup of Nations squads,,,,,,,9500556.jpg,,,,,,,,,,,,,,,,,,
9500557,Jose Zé Augusto Dlofo,Jose,Zé Augusto Dlofo,,1968-04-18,87,Mozambique,DEF,9400087,Otros-Mozambique,,,67,fixed_source_comparable_national_pool_v113,True,,Clube de Desportos da Costa do Sol,,,,created_after_global_existing_player_comparison,,,,,Jose Zé Augusto Dlofo,pending,national_pool_tournament_squads_v113,Wikipedia · 1996 African Cup of Nations squads,,,,,,,9500557.jpg,,,,,,,,,,,,,,,,,,
9500558,Ali Hassan,Ali,Hassan,,1964-06-04,87,Mozambique,MED,9400087,Otros-Mozambique,,,67,fixed_source_comparable_national_pool_v113,True,,Clube Desportivo de Torres Novas,,,,created_after_global_existing_player_comparison,,,,,Ali Hassan,pending,national_pool_tournament_squads_v113,Wikipedia · 1996 African Cup of Nations squads,,,,,,,9500558.jpg,,,,,,,,,,,,,,,,,,
9500559,Antonio Muchanga,Antonio,Muchanga,,1965-11-24,87,Mozambique,MED,9400087,Otros-Mozambique,,,67,fixed_source_comparable_national_pool_v113,True,,Maxaquene,,,,created_after_global_existing_player_comparison,,,,,Antonio Muchanga,pending,national_pool_tournament_squads_v113,Wikipedia · 1996 African Cup of Nations squads,,,,,,,9500559.jpg,,,,,,,,,,,,,,,,,,
9500560,Danito Nhapossa,Danito,Nhapossa,,1970-03-20,87,Mozambique,MED,9400087,Otros-Mozambique,,,67,fixed_source_comparable_national_pool_v113,True,,Clube Ferroviário de Maputo,,,,created_after_global_existing_player_comparison,,,,,Danito Nhapossa,pending,national_pool_tournament_squads_v113,Wikipedia · 1996 African Cup of Nations squads,,,,,,,9500560.jpg,,,,,,,,,,,,,,,,,,
9500561,Emanuel Fernando Matola,Emanuel,Fernando Matola,,1967-09-11,87,Mozambique,MED,9400087,Otros-Mozambique,,,67,fixed_source_comparable_national_pool_v113,True,,Clube de Desportos da Costa do Sol,,,,created_after_global_existing_player_comparison,,,,,Emanuel Fernando Matola,pending,national_pool_tournament_squads_v113,Wikipedia · 1996 African Cup of Nations squads,,,,,,,9500561.jpg,,,,,,,,,,,,,,,,,,
9500562,Henrique Tembe,Henrique,Tembe,,1966-04-01,87,Mozambique,MED,9400087,Otros-Mozambique,,,65,fixed_source_comparable_national_pool_v113,True,,Clube de Desportos da Costa do Sol,,,,created_after_global_existing_player_comparison,,,,,Henrique Tembe,pending,national_pool_tournament_squads_v113,Wikipedia · 1996 African Cup of Nations squads,,,,,,,9500562.jpg,,,,,,,,,,,,,,,,,,
9500563,Manuel Bucuane,Manuel,Bucuane,,1973-08-16,87,Mozambique,MED,9400087,Otros-Mozambique,,,65,fixed_source_comparable_national_pool_v113,True,,Grupo Desportivo de Maputo,,,,created_after_global_existing_player_comparison,,,,,Manuel Bucuane,pending,national_pool_tournament_squads_v113,Wikipedia · 1996 African Cup of Nations squads,,,,,,,9500563.jpg,,,,,,,,,,,,,,,,,,
9500564,Mavó,Mavó,Mavó,,1971-10-04,87,Mozambique,MED,9400087,Otros-Mozambique,,,65,fixed_source_comparable_national_pool_v113,True,,Clube Ferroviário da Beira,,,,created_after_global_existing_player_comparison,,,,,Mavó,pending,national_pool_tournament_squads_v113,Wikipedia · 1996 African Cup of Nations squads,,,,,,,9500564.jpg,,,,,,,,,,,,,,,,,,
9500565,Zé Bernardo,Zé,Bernardo,,1971-12-28,87,Mozambique,MED,9400087,Otros-Mozambique,,,65,fixed_source_comparable_national_pool_v113,True,,Grupo Desportivo de Maputo,,,,created_after_global_existing_player_comparison,,,,,Zé Bernardo,pending,national_pool_tournament_squads_v113,Wikipedia · 1996 African Cup of Nations squads,,,,,,,9500565.jpg,,,,,,,,,,,,,,,,,,
9500566,Arnaldo Ouana,Arnaldo,Ouana,,1969-12-22,87,Mozambique,DEL,9400087,Otros-Mozambique,,,65,fixed_source_comparable_national_pool_v113,True,,Clube de Desportos da Costa do Sol,,,,created_after_global_existing_player_comparison,,,,,Arnaldo Ouana,pending,national_pool_tournament_squads_v113,Wikipedia · 1996 African Cup of Nations squads,,,,,,,9500566.jpg,,,,,,,,,,,,,,,,,,
9500567,Cachela Boane,Cachela,Boane,,1972-12-28,87,Mozambique,DEL,9400087,Otros-Mozambique,,,67,fixed_source_comparable_national_pool_v113,True,,Maxaquene,,,,created_after_global_existing_player_comparison,,,,,Cachela Boane,pending,national_pool_tournament_squads_v113,Wikipedia · 1996 African Cup of Nations squads,,,,,,,9500567.jpg,,,,,,,,,,,,,,,,,,
9500568,Jojó,Jojó,Jojó,,1970-09-06,87,Mozambique,DEL,9400087,Otros-Mozambique,,,67,fixed_source_comparable_national_pool_v113,True,,F.C. Penafiel,,,,created_after_global_existing_player_comparison,,,,,Jojó,pending,national_pool_tournament_squads_v113,Wikipedia · 1996 African Cup of Nations squads,,,,,,,9500568.jpg,,,,,,,,,,,,,,,,,,
9500569,Jacinto Espinoza,Jacinto,Espinoza,,1969-11-24,34,Ecuador,POR,9400034,Otros-Ecuador,,,70,fixed_source_comparable_national_pool_v113,True,,Delfín Sportin Club,,,,created_after_global_existing_player_comparison,,,,,Jacinto Espinoza,pending,national_pool_tournament_squads_v113,Wikipedia · 1993 Copa América squads,,,,,,,9500569.jpg,,,,,,,,,,,,,,,,,,
9500570,Jimmy Montanero,Jimmy,Montanero,,1960-08-24,34,Ecuador,DEF,9400034,Otros-Ecuador,,,67,fixed_source_comparable_national_pool_v113,True,,Barcelona S.C.,,,,created_after_global_existing_player_comparison,,,,,Jimmy Montanero,pending,national_pool_tournament_squads_v113,Wikipedia · 1993 Copa América squads,,,,,,,9500570.jpg,,,,,,,,,,,,,,,,,,
9500571,Hólger Quiñónez,Hólger,Quiñónez,,1962-09-18,34,Ecuador,DEF,9400034,Otros-Ecuador,,,64,fixed_source_comparable_national_pool_v113,True,,Deportivo Pereira,,,,created_after_global_existing_player_comparison,,,,,Hólger Quiñónez,pending,national_pool_tournament_squads_v113,Wikipedia · 1993 Copa América squads,,,,,,,9500571.jpg,,,,,,,,,,,,,,,,,,
9500572,Byron Tenorio,Byron,Tenorio,,1966-06-14,34,Ecuador,DEF,9400034,Otros-Ecuador,,,67,fixed_source_comparable_national_pool_v113,True,,Barcelona S.C.,,,,created_after_global_existing_player_comparison,,,,,Byron Tenorio,pending,national_pool_tournament_squads_v113,Wikipedia · 1993 Copa América squads,,,,,,,9500572.jpg,,,,,,,,,,,,,,,,,,
9500573,Héctor Carabalí,Héctor,Carabalí,,1972-02-15,34,Ecuador,MED,9400034,Otros-Ecuador,,,70,fixed_source_comparable_national_pool_v113,True,,Barcelona S.C.,,,,created_after_global_existing_player_comparison,,,,,Héctor Carabalí,pending,national_pool_tournament_squads_v113,Wikipedia · 1993 Copa América squads,,,,,,,9500573.jpg,,,,,,,,,,,,,,,,,,
9500574,Luis Capurro,Luis,Capurro,,1961-05-01,34,Ecuador,DEF,9400034,Otros-Ecuador,,,70,fixed_source_comparable_national_pool_v113,True,,Cerro Porteño,,,,created_after_global_existing_player_comparison,,,,,Luis Capurro,pending,national_pool_tournament_squads_v113,Wikipedia · 1993 Copa América squads,,,,,,,9500574.jpg,,,,,,,,,,,,,,,,,,
9500575,Carlos Muñoz,Carlos,Muñoz,,1967-10-24,34,Ecuador,DEL,9400034,Otros-Ecuador,,,67,fixed_source_comparable_national_pool_v113,True,,Barcelona S.C.,,,,created_after_global_existing_player_comparison,,,,,Carlos Muñoz,pending,national_pool_tournament_squads_v113,Wikipedia · 1993 Copa América squads,,,,,,,9500575.jpg,,,,,,,,,,,,,,,,,,
9500576,Nixon Carcelén,Nixon,Carcelén,,1969-02-10,34,Ecuador,MED,9400034,Otros-Ecuador,,,70,fixed_source_comparable_national_pool_v113,True,,Sociedad Deportivo Quito,,,,created_after_global_existing_player_comparison,,,,,Nixon Carcelén,pending,national_pool_tournament_squads_v113,Wikipedia · 1993 Copa América squads,,,,,,,9500576.jpg,,,,,,,,,,,,,,,,,,
9500577,Eduardo Hurtado,Eduardo,Hurtado,,1969-01-12,34,Ecuador,DEL,9400034,Otros-Ecuador,,,70,fixed_source_comparable_national_pool_v113,True,,Colo-Colo,,,,created_after_global_existing_player_comparison,,,,,Eduardo Hurtado,pending,national_pool_tournament_squads_v113,Wikipedia · 1993 Copa América squads,,,,,,,9500577.jpg,,,,,,,,,,,,,,,,,,
9500578,Ángel Fernández,Ángel,Fernández,,1971-08-02,34,Ecuador,DEL,9400034,Otros-Ecuador,,,67,fixed_source_comparable_national_pool_v113,True,,C.S. Emelec,,,,created_after_global_existing_player_comparison,,,,,Ángel Fernández,pending,national_pool_tournament_squads_v113,Wikipedia · 1993 Copa América squads,,,,,,,9500578.jpg,,,,,,,,,,,,,,,,,,
9500579,Víctor Mendoza,Víctor,Mendoza,,1961-08-24,34,Ecuador,POR,9400034,Otros-Ecuador,,,65,fixed_source_comparable_national_pool_v113,True,,Barcelona S.C.,,,,created_after_global_existing_player_comparison,,,,,Víctor Mendoza,pending,national_pool_tournament_squads_v113,Wikipedia · 1993 Copa América squads,,,,,,,9500579.jpg,,,,,,,,,,,,,,,,,,
9500580,Máximo Tenorio,Máximo,Tenorio,,1969-09-30,34,Ecuador,DEF,9400034,Otros-Ecuador,,,68,fixed_source_comparable_national_pool_v113,True,,C.S. Emelec,,,,created_after_global_existing_player_comparison,,,,,Máximo Tenorio,pending,national_pool_tournament_squads_v113,Wikipedia · 1993 Copa América squads,,,,,,,9500580.jpg,,,,,,,,,,,,,,,,,,
9500581,Raúl Avilés,Raúl,Avilés,,1964-02-17,34,Ecuador,DEL,9400034,Otros-Ecuador,,,65,fixed_source_comparable_national_pool_v113,True,,Barcelona S.C.,,,,created_after_global_existing_player_comparison,,,,,Raúl Avilés,pending,national_pool_tournament_squads_v113,Wikipedia · 1993 Copa América squads,,,,,,,9500581.jpg,,,,,,,,,,,,,,,,,,
